Date,Prefecture,relative.humidity,wind.speed,tavg,PM25,PM10,cases
2024/7/28,Kyoto,65.57142857,2.114285714,30.94285714,11.61580678,16.62812206,45
2024/8/4,Kyoto,60.14285714,2.171428571,31.74285714,14.17502907,20.03108698,47
2024/8/11,Kyoto,62,2.2,30.31428571,10.33577185,14.77218771,50
2024/8/18,Kyoto,65.28571429,2.371428571,30.21428571,14.42014363,20.83538883,32
2024/8/25,Kyoto,70.14285714,1.885714286,29.95714286,13.17884405,18.72571909,16
2024/9/1,Kyoto,74.85714286,2.5,28.35714286,17.12057938,24.74143059,33
2024/9/8,Kyoto,64,1.671428571,28.87142857,18.53155504,25.94670326,29
2024/9/15,Kyoto,68.42857143,2.042857143,30.22857143,13.26134655,18.88372148,52
2024/9/22,Kyoto,66.42857143,2.428571429,30.12857143,12.21211015,17.73661988,26
2024/9/29,Kyoto,63.42857143,2.1,25.67142857,10.70435467,15.58586169,22
2024/10/6,Kyoto,71.85714286,1.728571429,23.9,9.396238506,13.65767414,20
2024/10/13,Kyoto,68.71428571,1.828571429,21.18571429,8.440456351,12.0581735,16
2024/10/20,Kyoto,69.57142857,2.057142857,22.5,9.798751434,14.2938535,16
2024/10/27,Kyoto,67.42857143,1.942857143,21.42857143,11.67175241,16.70188294,7
2024/11/3,Kyoto,74.42857143,1.985714286,18.42857143,10.18042292,14.74302251,17
2024/11/10,Kyoto,63.42857143,1.728571429,14.98571429,9.913563888,14.13729435,22
2024/11/17,Kyoto,73.71428571,1.585714286,17.27142857,11.91022395,16.69049489,16
2024/11/24,Kyoto,69.71428571,2.085714286,10.72857143,10.32327796,16.00592245,10
2024/12/1,Kyoto,63.71428571,2.128571429,11.14285714,9.990279125,14.74625204,17
2024/12/8,Kyoto,64,1.742857143,9.414285714,10.42605339,15.40689446,15
2024/12/15,Kyoto,72,1.757142857,6.528571429,9.365224813,14.00826159,12
2024/12/22,Kyoto,68.57142857,1.928571429,5.785714286,11.01648639,16.92633895,21
2024/12/29,Kyoto,63.57142857,1.957142857,6.214285714,11.8360188,17.610157,25
2025/1/5,Kyoto,67.14285714,1.657142857,5.714285714,13.51399828,19.28581769,11
2025/1/12,Kyoto,69.28571429,1.9,3.785714286,11.35392762,17.00454113,14
2025/1/19,Kyoto,64.14285714,1.7,5.414285714,13.35585532,19.3065075,27
2025/1/26,Kyoto,67.57142857,1.771428571,7.214285714,16.16282681,22.95556366,36
2025/2/2,Kyoto,62.71428571,2.171428571,5.657142857,20.24669788,28.81054042,50
2025/2/9,Kyoto,61.14285714,2.957142857,2.228571429,16.81949422,25.85949795,68
2025/2/16,Kyoto,68.42857143,1.742857143,5.1,14.11864371,19.69216368,82
2025/2/23,Kyoto,69.57142857,2.385714286,2.971428571,13.1352155,19.87862746,73
2025/3/2,Kyoto,68.57142857,1.6,8.342857143,18.63582039,25.89603286,81
2025/3/9,Kyoto,71.85714286,2.342857143,6.571428571,11.90270701,17.82685593,64
2025/3/16,Kyoto,68.42857143,1.742857143,10.14285714,16.95457301,23.55350349,50
2025/3/23,Kyoto,64.28571429,2.114285714,8.857142857,20.01209294,28.46636702,57
2025/3/30,Kyoto,59.14285714,2.571428571,14.08571429,23.99325648,33.3939106,50
2025/4/6,Kyoto,61.71428571,2.214285714,11,18.36334008,25.70804643,24
2025/4/13,Kyoto,59.28571429,2.171428571,15.04285714,23.57453176,31.80192764,14
2025/4/20,Kyoto,62,2.4,16.91428571,22.89031241,31.73765467,23
2025/4/27,Kyoto,54.57142857,2.385714286,17.61428571,18.54604019,25.56824038,21
2025/5/4,Kyoto,56.71428571,2.414285714,16.84285714,20.70007015,28.31082547,21
2025/5/11,Kyoto,61.42857143,2.371428571,17.9,19.99619344,28.10140947,12
2025/5/18,Kyoto,62.71428571,2.014285714,21.42857143,17.45267467,23.90761273,9
2025/5/25,Kyoto,68.14285714,2.457142857,21.91428571,13.81906414,19.50046123,7
2025/6/1,Kyoto,64.14285714,2.585714286,19.64285714,21.97670287,30.55912461,9
2025/6/8,Kyoto,58.71428571,1.814285714,22.21428571,15.65691493,21.72433137,5
2025/6/15,Kyoto,78.28571429,1.8,22.9,14.33620578,19.59631102,4
2025/6/22,Kyoto,60.14285714,2.314285714,28.92857143,13.96095473,19.0904557,1
2025/6/29,Kyoto,71.14285714,1.914285714,27.38571429,11.10220539,15.5190663,3
2025/7/6,Kyoto,67,2,30.1,17.39738786,24.10466055,6
2025/7/13,Kyoto,65,2.342857143,30.35714286,20.76829364,29.24992866,5
2025/7/20,Kyoto,70.57142857,2.142857143,28.64285714,10.58504526,15.71767083,5
2025/7/27,Kyoto,61,2.085714286,30.98571429,10.26607039,14.6659522,6
2025/8/3,Kyoto,57.71428571,2.414285714,31.88571429,11.38812531,16.25737677,7
2025/8/10,Kyoto,67.71428571,2.414285714,29.78571429,13.53091258,19.13080298,5
2025/8/17,Kyoto,75.28571429,1.9,29.11428571,12.5954295,17.86858134,6
2025/8/24,Kyoto,63.42857143,1.885714286,30.94285714,12.80255724,18.11894379,10
2025/8/31,Kyoto,66.28571429,1.785714286,30.32857143,12.79045226,17.9820638,15
2025/9/7,Kyoto,64.85714286,2.085714286,29.67142857,7.108981777,8.482262904,30
2025/9/14,Kyoto,72.57142857,1.885714286,28.84285714,7.132003196,8.000239196,34
2025/9/21,Kyoto,66.57142857,2.4,28.2,8.963094104,10.73841577,36
2025/9/28,Kyoto,63.28571429,2.042857143,24.67142857,7.827805478,10.07583267,60
2025/10/5,Kyoto,74.42857143,1.614285714,22.95714286,7.825595909,9.775108784,54
2025/10/12,Kyoto,66.28571429,2.271428571,23.91428571,8.298246923,10.77286369,72
2025/10/19,Kyoto,73,1.914285714,23.05714286,6.253317938,8.766169406,48
2025/10/26,Kyoto,68.42857143,1.714285714,17.3,6.781866305,8.416979298,77
2025/11/2,Kyoto,69.57142857,2,14.97142857,7.958641033,10.07577965,66
2025/11/9,Kyoto,71,1.6,14.31428571,10.72787961,13.17931458,47
2025/11/16,Kyoto,68,1.528571429,13.04285714,11.93859242,17.71900173,44
2025/11/23,Kyoto,67.71428571,1.571428571,10.62857143,9.645271913,11.66675301,44
2025/11/30,Kyoto,74.42857143,1.357142857,11.17142857,12.81251115,15.55888586,28
2025/12/7,Kyoto,67.85714286,1.842857143,8.828571429,9.972369177,12.3646896,20
2025/12/14,Kyoto,68.57142857,1.857142857,8.371428571,8.683973079,10.31994284,26
2025/12/21,Kyoto,77.71428571,1.542857143,9.014285714,10.20004302,11.66344689,34
2025/12/28,Kyoto,77.57142857,1.657142857,7.342857143,7.114750404,8.758495801,27
2026/1/4,Kyoto,68,1.433333333,7.166666667,8.704467213,10.81056952,9
2026/1/11,Kyoto,64.57142857,2.357142857,5.585714286,10.12536191,12.53370453,19
2026/1/18,Kyoto,60.14285714,1.628571429,6.985714286,14.74350928,18.08792762,13
2026/1/25,Kyoto,62.42857143,2.614285714,3.6,9.082413038,11.85815615,38
2024/1/7,Mie,74.85714286,2.528571429,5.242857143,12.99467107,18.65256995,1
2024/1/14,Mie,74.42857143,2.4,2.985714286,10.1600024,15.00567288,0
2024/1/21,Mie,77.42857143,2.7,6.214285714,8.732775119,13.31699999,2
2024/1/28,Mie,67.42857143,4.2,3.314285714,8.723486847,13.44543407,1
2024/2/4,Mie,73.14285714,2.314285714,4.842857143,11.15323987,16.02484215,0
2024/2/11,Mie,77.71428571,2.528571429,3.671428571,12.12184451,17.36129243,4
2024/2/18,Mie,74.42857143,2.014285714,8.142857143,10.57273659,15.58576947,2
2024/2/25,Mie,87.28571429,2.485714286,7.628571429,10.61045105,16.02256584,5
2024/3/3,Mie,67,3.8,4.871428571,15.39172491,22.96773299,9
2024/3/10,Mie,69.71428571,3.342857143,5.1,18.54178997,26.8126823,9
2024/3/17,Mie,68,2.371428571,7.671428571,20.32830047,28.43411512,10
2024/3/24,Mie,74.28571429,3.014285714,5.2,24.95755146,35.62927612,19
2024/3/31,Mie,76.42857143,2.728571429,11.91428571,17.23640189,24.57640179,49
2024/4/7,Mie,70,2.142857143,14.04285714,20.69068429,28.67631587,67
2024/4/14,Mie,69.71428571,2.2,14.68571429,20.6158744,29.51174938,99
2024/4/21,Mie,65,2.642857143,16.85714286,39.00752747,50.28127211,148
2024/4/28,Mie,77,2.385714286,17.8,17.7159552,24.25896395,142
2024/5/5,Mie,74.14285714,2.2,17.34285714,15.84455623,21.84090209,121
2024/5/12,Mie,68.85714286,3.028571429,16.98571429,15.09872088,21.75409269,119
2024/5/19,Mie,72,2.357142857,17.18571429,15.13900717,21.19763591,125
2024/5/26,Mie,73,2.628571429,19.01428571,15.68512014,21.46431237,115
2024/6/2,Mie,81.71428571,2.242857143,18.7,12.56550421,17.79700651,79
2024/6/9,Mie,70.71428571,2.485714286,19.85714286,11.81187666,16.57532492,84
2024/6/16,Mie,71.28571429,2.214285714,24.01428571,12.24740242,17.03874531,105
2024/6/23,Mie,80.71428571,1.9,22.54285714,21.73391424,30.59418621,77
2024/6/30,Mie,79.57142857,2.128571429,24.47142857,17.08639283,23.84026368,78
2024/7/7,Mie,77.28571429,2.7,27.7,10.64081928,15.47977233,81
2024/7/14,Mie,80.85714286,2.085714286,26.17142857,8.690205016,12.85934143,91
2024/7/21,Mie,75.42857143,2.128571429,28.22857143,9.800363528,14.1157533,78
2024/7/28,Mie,71.71428571,2.385714286,29.05714286,10.58318371,15.33081462,94
2024/8/4,Mie,69.28571429,2.314285714,29.65714286,13.11069742,18.48571615,97
2024/8/11,Mie,70.85714286,2.3,28.85714286,10.41335018,14.68838775,67
2024/8/18,Mie,72,2.2,28.81428571,13.3433728,19.05685241,32
2024/8/25,Mie,78.85714286,1.6,28.58571429,10.58310967,15.17145395,29
2024/9/1,Mie,85.71428571,2.642857143,26.27142857,13.65152577,20.3185616,20
2024/9/8,Mie,74.57142857,1.7,26.85714286,16.0327269,22.42848057,29
2024/9/15,Mie,75.14285714,1.914285714,28.48571429,10.47657787,15.21924998,35
2024/9/22,Mie,74.42857143,1.942857143,28.1,9.708603966,14.27769777,23
2024/9/29,Mie,75.42857143,2.1,23.75714286,11.74567859,17.24619779,23
2024/10/6,Mie,79.85714286,1.914285714,22.81428571,9.535015796,13.70704479,10
2024/10/13,Mie,78,1.842857143,19.38571429,9.387732039,13.32417031,7
2024/10/20,Mie,80,2.314285714,20.62857143,10.20067547,14.96049172,11
2024/10/27,Mie,77.85714286,2.128571429,19.62857143,11.88132446,17.34163127,16
2024/11/3,Mie,82.71428571,2.257142857,16.94285714,10.47423459,15.30945681,17
2024/11/10,Mie,76.71428571,1.842857143,12.65714286,11.55399261,16.55759718,13
2024/11/17,Mie,84.42857143,1.742857143,15.4,12.23724521,17.21919044,8
2024/11/24,Mie,72.14285714,3,9.757142857,11.12360494,16.89987611,15
2024/12/1,Mie,71.42857143,3.385714286,9.528571429,10.84254454,16.06400058,14
2024/12/8,Mie,66.28571429,3.2,8.057142857,10.52394437,15.36815267,12
2024/12/15,Mie,75,2.457142857,5.028571429,9.065902823,13.34019537,13
2024/12/22,Mie,70.57142857,3.128571429,4.414285714,10.40389327,15.73503773,21
2024/12/29,Mie,63.28571429,3.714285714,5.257142857,10.51433416,15.44121819,21
2025/1/5,Mie,71.14285714,2.828571429,4.057142857,13.85478756,19.52392307,8
2025/1/12,Mie,68.57142857,3.514285714,2.671428571,10.85025471,16.01621855,32
2025/1/19,Mie,69.28571429,2.714285714,3.485714286,12.20589276,17.58784861,22
2025/1/26,Mie,73.71428571,2.042857143,4.528571429,15.77079795,22.25342848,81
2025/2/2,Mie,69.14285714,3.185714286,4.242857143,19.14470716,27.17131912,58
2025/2/9,Mie,59.71428571,5.257142857,1.685714286,15.30587947,23.02499696,59
2025/2/16,Mie,67.28571429,3.1,4.128571429,14.04732445,19.73625844,83
2025/2/23,Mie,73.14285714,3.585714286,1.885714286,12.3203464,18.51970738,116
2025/3/2,Mie,72.85714286,2.357142857,6.8,18.90813583,26.27344971,99
2025/3/9,Mie,77.14285714,3.057142857,5.442857143,12.01805381,18.01692776,93
2025/3/16,Mie,76.14285714,2.342857143,8.471428571,17.57955383,24.74554388,102
2025/3/23,Mie,65.42857143,3.5,7.471428571,19.05224575,27.26031336,89
2025/3/30,Mie,64.71428571,2.842857143,12.17142857,21.47917469,30.06425398,79
2025/4/6,Mie,67.28571429,2.7,9.828571429,18.63584807,26.23015958,69
2025/4/13,Mie,68.42857143,2.628571429,13.3,24.62177912,33.21735139,60
2025/4/20,Mie,68.14285714,2.557142857,15.38571429,23.47648102,32.86517252,62
2025/4/27,Mie,64,3.042857143,15.92857143,18.85140067,26.24125658,53
2025/5/4,Mie,65.57142857,2.985714286,14.97142857,20.79675445,28.58546447,32
2025/5/11,Mie,70.42857143,2.757142857,16.51428571,20.82789679,29.17321946,14
2025/5/18,Mie,74.14285714,2.071428571,19.58571429,17.9309384,24.67432616,14
2025/5/25,Mie,75.14285714,2.671428571,20.54285714,13.72482884,19.33682932,14
2025/6/1,Mie,74.14285714,2.914285714,17.84285714,20.10654385,28.14110346,14
2025/6/8,Mie,71.85714286,2.042857143,20.5,16.26521465,22.73627974,14
2025/6/15,Mie,85.28571429,1.828571429,21.51428571,14.54892466,20.24925456,9
2025/6/22,Mie,69.57142857,2.057142857,27.42857143,12.56579157,17.59395886,13
2025/6/29,Mie,80.57142857,1.914285714,25.67142857,11.15848276,15.71034608,18
2025/7/6,Mie,70.28571429,2.228571429,28.98571429,18.19905921,25.20841566,17
2025/7/13,Mie,70.28571429,2.457142857,28.81428571,18.03799073,25.35200088,20
2025/7/20,Mie,77.28571429,2.528571429,27.27142857,9.542345234,14.81829126,31
2025/7/27,Mie,70.85714286,1.842857143,29.34285714,8.727655813,12.64004573,24
2025/8/3,Mie,64.57142857,2.085714286,29.72857143,10.78346905,15.46206587,45
2025/8/10,Mie,72,2.4,28.72857143,13.55213189,19.57138499,52
2025/8/17,Mie,79.14285714,1.814285714,28.04285714,12.18799112,17.56001706,20
2025/8/24,Mie,67.28571429,1.942857143,29.8,11.95539645,17.11981535,51
2025/8/31,Mie,69.85714286,1.814285714,29.24285714,11.85003825,16.77772085,95
2025/9/7,Mie,71,1.971428571,28.27142857,6.839451054,8.701373386,121
2025/9/14,Mie,79.42857143,1.828571429,27.35714286,8.395350946,9.919643578,85
2025/9/21,Mie,75.42857143,2.228571429,26.27142857,10.67775865,12.52299708,91
2025/9/28,Mie,70.42857143,2.2,23.24285714,8.175813413,10.7301034,58
2025/10/5,Mie,82,1.685714286,21.65714286,8.321930421,10.47753444,67
2025/10/12,Mie,76.28571429,2.285714286,22.22857143,8.219835791,10.49884504,67
2025/10/19,Mie,82,1.957142857,21.35714286,5.496135252,7.427699808,87
2025/10/26,Mie,81.71428571,1.842857143,15.51428571,6.989901342,8.43428537,100
2025/11/2,Mie,76.85714286,2.485714286,13.25714286,7.175023474,8.979126811,80
2025/11/9,Mie,79.14285714,1.9,12.58571429,11.06667972,13.41774074,66
2025/11/16,Mie,75.14285714,2.042857143,11.21428571,9.877998988,13.31416288,73
2025/11/23,Mie,72.57142857,2.3,8.9,7.373058794,8.745336972,50
2025/11/30,Mie,77.85714286,2.1,9.3,10.21888945,12.41585919,43
2025/12/7,Mie,69.71428571,2.742857143,7.528571429,7.686193234,9.33800624,55
2025/12/14,Mie,73.14285714,2.671428571,6.714285714,7.170455444,8.379311031,44
2025/12/21,Mie,82,2.128571429,7.542857143,7.828892228,8.978384532,47
2025/12/28,Mie,81.28571429,2.571428571,5.814285714,6.798036897,8.151430942,35
2026/1/4,Mie,73,2.066666667,5.866666667,5.847157025,7.046283047,13
2026/1/11,Mie,67,3.628571429,3.785714286,8.438522216,10.15274321,34
2026/1/18,Mie,65.57142857,2.6,4.614285714,11.40643395,13.77696808,43
2026/1/25,Mie,63.57142857,4.128571429,2.371428571,8.391720971,10.75698277,46
2024/1/7,Miyagi,66.28571429,3.328571429,5.857142857,10.18250195,14.72723876,2
2024/1/14,Miyagi,60.71428571,3.2,3.085714286,8.581291402,12.95237914,2
2024/1/21,Miyagi,66.85714286,3.928571429,4.071428571,9.120773233,14.36382564,4
2024/1/28,Miyagi,71.28571429,3.928571429,3.671428571,7.935383812,13.13490868,4
2024/2/4,Miyagi,57.28571429,3.328571429,3.885714286,7.234172834,10.80456159,9
2024/2/11,Miyagi,66,2.885714286,2.685714286,7.377985814,10.70686767,6
2024/2/18,Miyagi,56.85714286,3.128571429,7.628571429,11.52904864,16.78581338,9
2024/2/25,Miyagi,74.57142857,3.957142857,4.257142857,10.42122134,15.81577931,13
2024/3/3,Miyagi,63.42857143,4.814285714,4.428571429,12.89181223,19.32068322,5
2024/3/10,Miyagi,68.42857143,3.585714286,2.528571429,14.61219361,21.11799198,21
2024/3/17,Miyagi,54.28571429,4.285714286,7.871428571,23.90432401,35.12125389,19
2024/3/24,Miyagi,59.85714286,4.614285714,4.942857143,15.07684484,21.97944366,29
2024/3/31,Miyagi,63.28571429,3.757142857,9.771428571,20.13838807,27.56131407,44
2024/4/7,Miyagi,56.57142857,3.371428571,11.72857143,20.46610473,28.87750603,33
2024/4/14,Miyagi,71.42857143,3.285714286,13.7,12.83505969,18.38493158,39
2024/4/21,Miyagi,59.28571429,3.5,16.1,29.9411888,38.7026686,69
2024/4/28,Miyagi,75.85714286,3.128571429,16.65714286,15.0341409,21.10776416,52
2024/5/5,Miyagi,62.71428571,2.757142857,17.27142857,17.9746597,24.44135989,46
2024/5/12,Miyagi,62.85714286,3.885714286,17.55714286,14.56729046,21.54027444,46
2024/5/19,Miyagi,70.28571429,2.914285714,17.38571429,12.98196697,18.61895985,52
2024/5/26,Miyagi,64.85714286,3.4,18.3,14.43130934,19.93069406,75
2024/6/2,Miyagi,81.14285714,2.971428571,18.11428571,12.97937355,18.4631756,71
2024/6/9,Miyagi,77.42857143,3.685714286,18.64285714,10.29499881,14.84080286,106
2024/6/16,Miyagi,79.28571429,2.728571429,22.48571429,15.3011351,21.24456966,112
2024/6/23,Miyagi,70,2.9,23.28571429,16.04255051,22.19987525,85
2024/6/30,Miyagi,75.85714286,2.528571429,23.14285714,15.2489715,21.10106606,71
2024/7/7,Miyagi,71,2.528571429,26.04285714,12.44350685,17.8218184,92
2024/7/14,Miyagi,87.28571429,2.1,24.14285714,12.90099155,18.24523301,83
2024/7/21,Miyagi,83.71428571,2.085714286,25.38571429,13.47072005,19.01071093,173
2024/7/28,Miyagi,76.42857143,2.3,27.74285714,10.98633605,15.64959769,207
2024/8/4,Miyagi,74.71428571,2.757142857,28.1,8.613154696,12.53763239,129
2024/8/11,Miyagi,76.71428571,3.342857143,28.08571429,10.02064502,15.26211763,97
2024/8/18,Miyagi,85.71428571,3.371428571,27.84285714,8.331898299,12.40686283,27
2024/8/25,Miyagi,84.14285714,2.728571429,27.12857143,10.62884487,15.22995508,61
2024/9/1,Miyagi,87.71428571,3.128571429,26.68571429,8.322368766,12.79765441,69
2024/9/8,Miyagi,79.71428571,2.414285714,25.14285714,8.281439883,11.74305697,87
2024/9/15,Miyagi,85.57142857,2.128571429,25.94285714,9.266156158,13.17923435,84
2024/9/22,Miyagi,85,2.7,22.35714286,7.001933967,10.20767514,47
2024/9/29,Miyagi,79.42857143,2.814285714,20.74285714,8.668392489,13.00115074,34
2024/10/6,Miyagi,80.71428571,2.514285714,20.55714286,7.869498019,11.64657693,40
2024/10/13,Miyagi,78.28571429,3.1,17.44285714,10.85750427,15.8688394,32
2024/10/20,Miyagi,73.42857143,3.142857143,18.45714286,8.675110499,12.62090305,34
2024/10/27,Miyagi,72.85714286,2.842857143,17.74285714,11.90752284,17.48550705,33
2024/11/3,Miyagi,72.71428571,3.014285714,14.67142857,8.32146217,12.01084272,20
2024/11/10,Miyagi,69.85714286,2.871428571,11.35714286,8.931627231,13.05591929,6
2024/11/17,Miyagi,70.42857143,2.842857143,13.64285714,9.79960835,13.91561664,12
2024/11/24,Miyagi,67.14285714,3.014285714,7.742857143,7.487340414,11.46576956,0
2024/12/1,Miyagi,67.42857143,3.057142857,8.928571429,7.236579618,11.36408721,8
2024/12/8,Miyagi,75,2.671428571,6.357142857,7.076512107,10.85295458,6
2024/12/15,Miyagi,67.28571429,3.114285714,4.314285714,7.6739002,12.03891892,14
2024/12/22,Miyagi,67.14285714,3.114285714,3.271428571,6.654538822,10.31901508,9
2024/12/29,Miyagi,67.71428571,3.057142857,2.642857143,8.429891748,13.39009126,14
2025/1/5,Miyagi,64.14285714,2.885714286,3.014285714,8.749958252,13.00139314,5
2025/1/12,Miyagi,79.14285714,2.785714286,2.671428571,8.383842877,12.76739426,8
2025/1/19,Miyagi,68.71428571,3.014285714,2.685714286,7.727698987,11.67454884,12
2025/1/26,Miyagi,66.14285714,3.042857143,4.942857143,12.55557584,17.89989503,25
2025/2/2,Miyagi,63.85714286,3.457142857,2.757142857,10.85291291,16.17610661,14
2025/2/9,Miyagi,73.28571429,3.5,1.057142857,11.3969857,18.34534839,41
2025/2/16,Miyagi,55.57142857,4.257142857,4.028571429,11.53677573,16.98786404,32
2025/2/23,Miyagi,64,3.728571429,1.128571429,9.495430831,14.88812528,67
2025/3/2,Miyagi,53.57142857,3.285714286,6.728571429,18.39206944,26.00140569,45
2025/3/9,Miyagi,64.14285714,3.828571429,3.571428571,9.729088214,14.67140389,38
2025/3/16,Miyagi,58.85714286,3.928571429,7.857142857,16.84129033,24.68915141,64
2025/3/23,Miyagi,56,4.042857143,8.071428571,18.8721463,27.14369095,50
2025/3/30,Miyagi,60.28571429,3.714285714,10.48571429,21.80221856,30.11377157,41
2025/4/6,Miyagi,75.57142857,3.214285714,7.128571429,12.23031097,17.94148784,50
2025/4/13,Miyagi,73.28571429,2.857142857,11.54285714,21.36767554,28.89540816,28
2025/4/20,Miyagi,70.28571429,2.857142857,13.77142857,19.86938423,27.77269602,24
2025/4/27,Miyagi,62.71428571,3.557142857,14.05714286,18.29702972,25.78185344,30
2025/5/4,Miyagi,67.14285714,3.742857143,13.92857143,20.30375391,29.09637274,21
2025/5/11,Miyagi,69,3.785714286,15.02857143,18.5181979,25.49512207,11
2025/5/18,Miyagi,82.42857143,2.685714286,17.5,18.82435861,25.28676888,13
2025/5/25,Miyagi,75.71428571,2.828571429,16.81428571,18.93386403,25.90444662,22
2025/6/1,Miyagi,75.85714286,3.457142857,16.15714286,14.96500759,21.25834643,13
2025/6/8,Miyagi,68.57142857,2.557142857,20.48571429,19.74335196,27.58556821,17
2025/6/15,Miyagi,80,2.7,20.88571429,15.69427077,22.03846444,15
2025/6/22,Miyagi,74.71428571,2.585714286,25.52857143,14.75304709,20.35056008,15
2025/6/29,Miyagi,79.71428571,2.6,24.84285714,10.72698346,15.05921584,24
2025/7/6,Miyagi,74.42857143,1.971428571,27.62857143,16.10792984,22.49840813,30
2025/7/13,Miyagi,77.85714286,2.385714286,24.75714286,12.99576597,18.45759877,36
2025/7/20,Miyagi,82.14285714,3.085714286,25.88571429,10.82392015,17.02404813,32
2025/7/27,Miyagi,68.42857143,2.314285714,29.85714286,9.614569818,13.74483939,37
2025/8/3,Miyagi,77.57142857,2.9,27.94285714,6.893933158,10.06906036,47
2025/8/10,Miyagi,79,2.671428571,27.12857143,12.31266348,17.50473503,53
2025/8/17,Miyagi,78.71428571,2.514285714,26.57142857,8.799253913,12.54377958,39
2025/8/24,Miyagi,67.42857143,2.585714286,29.31428571,12.51322159,17.66824238,52
2025/8/31,Miyagi,76.57142857,2.7,27.21428571,11.3298962,16.08465652,46
2025/9/7,Miyagi,78.42857143,2.857142857,26.4,7.524348824,9.247424041,57
2025/9/14,Miyagi,86,2.514285714,24.37142857,4.929413416,6.704477743,48
2025/9/21,Miyagi,76.85714286,2.857142857,23.44285714,6.049250752,7.867698455,42
2025/9/28,Miyagi,68,2.771428571,21.47142857,4.937707355,7.572045578,36
2025/10/5,Miyagi,76.57142857,2.571428571,21.27142857,6.83687674,9.21210021,15
2025/10/12,Miyagi,75.57142857,2.8,17.95714286,5.665365199,7.916465252,15
2025/10/19,Miyagi,77,3.228571429,17.08571429,6.455541608,9.871569179,18
2025/10/26,Miyagi,73.57142857,2.885714286,12.81428571,5.537046731,7.041240198,17
2025/11/2,Miyagi,66.71428571,3.2,13.32857143,7.27006799,8.919072608,24
2025/11/9,Miyagi,65.28571429,2.628571429,11.57142857,8.262868514,10.64641411,16
2025/11/16,Miyagi,60.57142857,3.414285714,10.34285714,5.39368325,7.565183402,6
2025/11/23,Miyagi,67.57142857,2.785714286,8.214285714,5.168165678,6.789146756,6
2025/11/30,Miyagi,69.28571429,2.728571429,10.07142857,5.398815067,6.507893212,3
2025/12/7,Miyagi,69.28571429,2.757142857,7.214285714,5.496277761,7.66778667,7
2025/12/14,Miyagi,69.42857143,3.685714286,4.9,4.054156805,5.524284369,8
2025/12/21,Miyagi,69.28571429,3.142857143,7.342857143,5.706236978,7.032512013,8
2025/12/28,Miyagi,71.57142857,3.257142857,3.842857143,5.614077414,7.192211707,12
2026/1/4,Miyagi,70.66666667,2.533333333,4.166666667,3.160474808,4.146207947,6
2026/1/11,Miyagi,66,3.128571429,2.857142857,4.246818825,5.739769665,12
2026/1/18,Miyagi,64.85714286,4.2,3.671428571,4.843550484,6.921563702,17
2026/1/25,Miyagi,65.71428571,3.271428571,-0.2,5.16375356,7.563819326,27
2024/1/7,Miyazaki,67.71428571,3.328571429,9.328571429,11.82110735,16.76151456,2
2024/1/14,Miyazaki,66.71428571,3.128571429,8.957142857,10.86889716,15.29489647,4
2024/1/21,Miyazaki,76.71428571,2.671428571,12.18571429,8.120524916,12.04308579,1
2024/1/28,Miyazaki,53.71428571,4.828571429,6.657142857,8.004571935,11.62101242,3
2024/2/4,Miyazaki,85.28571429,1.857142857,10.62857143,11.99464553,17.08292385,1
2024/2/11,Miyazaki,64.42857143,3.542857143,10.65714286,18.39671041,26.00517214,1
2024/2/18,Miyazaki,73,2.785714286,12.68571429,12.34543444,17.67500189,1
2024/2/25,Miyazaki,85.71428571,2.557142857,14.81428571,9.82174066,14.40315463,2
2024/3/3,Miyazaki,61.85714286,3.685714286,9.657142857,12.94441715,18.66127081,5
2024/3/10,Miyazaki,68.57142857,2.728571429,10.85714286,18.01436277,25.73394974,6
2024/3/17,Miyazaki,67,3.214285714,12.95714286,21.02360764,29.67155193,5
2024/3/24,Miyazaki,72.28571429,3.157142857,12.65714286,18.30650096,25.71061464,6
2024/3/31,Miyazaki,69,4.071428571,17.64285714,16.07706872,23.20124151,6
2024/4/7,Miyazaki,85.42857143,2.857142857,17.85714286,14.18808488,20.09925549,21
2024/4/14,Miyazaki,79.42857143,2.957142857,16.92857143,15.39654522,22.39129593,64
2024/4/21,Miyazaki,83.28571429,2.4,18.84285714,25.67045678,33.67542664,51
2024/4/28,Miyazaki,87.14285714,2.157142857,19.65714286,17.32626675,23.54666435,37
2024/5/5,Miyazaki,82.57142857,2.928571429,20.21428571,15.24193333,21.70075887,38
2024/5/12,Miyazaki,76.57142857,3.114285714,19.28571429,15.04579209,21.5419992,42
2024/5/19,Miyazaki,67.57142857,3.585714286,19.5,15.52393238,21.79630274,58
2024/5/26,Miyazaki,81.14285714,2.571428571,21.24285714,19.83047855,27.53366379,87
2024/6/2,Miyazaki,79.14285714,2.614285714,21.58571429,16.67779861,23.37198654,111
2024/6/9,Miyazaki,80.14285714,2.657142857,21.31428571,11.70120505,16.73118372,116
2024/6/16,Miyazaki,82.57142857,2.771428571,23.98571429,11.22551905,15.94654402,114
2024/6/23,Miyazaki,85.85714286,3.028571429,24.48571429,13.15410206,18.93198363,157
2024/6/30,Miyazaki,87.42857143,2.7,25.45714286,11.04571601,15.93072065,166
2024/7/7,Miyazaki,68.14285714,4.942857143,30.7,7.89492023,11.72041113,242
