"NAME_1","RSV Cases","year","week"
"Oita",16,2019,2019-04-07
"Oita",28,2019,2019-04-14
"Oita",20,2019,2019-04-21
"Oita",16,2019,2019-04-28
"Oita",7,2019,2019-05-05
"Oita",14,2019,2019-05-12
"Oita",7,2019,2019-05-19
"Oita",8,2019,2019-05-26
"Oita",10,2019,2019-06-02
"Oita",1,2019,2019-06-09
"Oita",6,2019,2019-06-16
"Oita",3,2019,2019-06-23
"Oita",3,2019,2019-06-30
"Oita",4,2019,2019-07-07
"Oita",13,2019,2019-07-14
"Oita",7,2019,2019-07-21
"Oita",12,2019,2019-07-28
"Oita",33,2019,2019-08-04
"Oita",51,2019,2019-08-11
"Oita",54,2019,2019-08-18
"Oita",64,2019,2019-08-25
"Oita",137,2019,2019-09-01
"Oita",147,2019,2019-09-08
"Oita",132,2019,2019-09-15
"Oita",115,2019,2019-09-22
"Oita",118,2019,2019-09-29
"Oita",86,2019,2019-10-06
"Oita",92,2019,2019-10-13
"Oita",51,2019,2019-10-20
"Oita",25,2019,2019-10-27
"Oita",18,2019,2019-11-03
"Oita",8,2019,2019-11-10
"Oita",4,2019,2019-11-17
"Oita",4,2019,2019-11-24
"Oita",3,2019,2019-12-01
"Oita",4,2019,2019-12-08
"Oita",2,2019,2019-12-15
"Oita",4,2019,2019-12-22
"Oita",6,2019,2019-12-29
"Oita",3,2020,2020-01-05
"Oita",4,2020,2020-01-12
"Oita",2,2020,2020-01-19
"Oita",5,2020,2020-01-26
"Oita",10,2020,2020-02-02
"Oita",8,2020,2020-02-09
"Oita",10,2020,2020-02-16
"Oita",15,2020,2020-02-23
"Oita",14,2020,2020-03-01
"Oita",11,2020,2020-03-08
"Oita",10,2020,2020-03-15
"Oita",14,2020,2020-03-22
"Oita",3,2020,2020-03-29
"Oita",3,2020,2020-04-05
"Oita",2,2020,2020-04-12
"Oita",3,2020,2020-04-19
"Oita",1,2020,2020-04-26
"Oita",NA,2020,2020-05-03
"Oita",1,2020,2020-05-10
"Oita",1,2020,2020-05-17
"Oita",NA,2020,2020-05-24
"Oita",1,2020,2020-05-31
"Oita",NA,2020,2020-06-07
"Oita",NA,2020,2020-06-14
"Oita",NA,2020,2020-06-21
"Oita",NA,2020,2020-06-28
"Oita",NA,2020,2020-07-05
"Oita",NA,2020,2020-07-12
"Oita",NA,2020,2020-07-19
"Oita",NA,2020,2020-07-26
"Oita",NA,2020,2020-08-02
"Oita",NA,2020,2020-08-09
"Oita",NA,2020,2020-08-16
"Oita",NA,2020,2020-08-23
"Oita",NA,2020,2020-08-30
"Oita",NA,2020,2020-09-06
"Oita",NA,2020,2020-09-13
"Oita",NA,2020,2020-09-20
"Oita",NA,2020,2020-09-27
"Oita",NA,2020,2020-10-04
"Oita",NA,2020,2020-10-11
"Oita",NA,2020,2020-10-18
"Oita",NA,2020,2020-10-25
"Oita",NA,2020,2020-11-01
"Oita",NA,2020,2020-11-08
"Oita",NA,2020,2020-11-15
"Oita",NA,2020,2020-11-22
"Oita",NA,2020,2020-11-29
"Oita",NA,2020,2020-12-06
"Oita",1,2020,2020-12-13
"Oita",1,2020,2020-12-20
"Oita",NA,2020,2020-12-27
"Oita",NA,2020,2021-01-03
"Oita",NA,2021,2021-01-10
"Oita",NA,2021,2021-01-24
"Oita",NA,2021,2021-01-31
"Oita",NA,2021,2021-02-07
"Oita",NA,2021,2021-02-14
"Oita",NA,2021,2021-02-21
"Oita",NA,2021,2021-02-28
"Oita",5,2021,2021-03-07
"Oita",1,2021,2021-03-21
"Oita",NA,2021,2021-03-28
"Oita",4,2021,2021-04-04
"Oita",14,2021,2021-04-11
"Oita",22,2021,2021-04-18
"Oita",51,2021,2021-04-25
"Oita",58,2021,2021-05-02
"Oita",47,2021,2021-05-09
"Oita",59,2021,2021-05-16
"Oita",128,2021,2021-05-23
"Oita",186,2021,2021-05-30
"Oita",178,2021,2021-06-06
"Oita",244,2021,2021-06-13
"Oita",211,2021,2021-06-20
"Oita",261,2021,2021-06-27
"Oita",272,2021,2021-07-04
"Oita",267,2021,2021-07-11
"Oita",322,2021,2021-07-18
"Oita",227,2021,2021-07-25
"Oita",140,2021,2021-08-01
"Oita",23,2021,2021-08-15
"Oita",10,2021,2021-08-22
"Oita",5,2021,2021-08-29
"Oita",5,2021,2021-09-05
"Oita",1,2021,2021-09-12
"Oita",1,2021,2021-09-19
"Oita",1,2021,2021-09-26
"Oita",2,2021,2021-10-03
"Oita",1,2021,2021-10-10
"Oita",3,2021,2021-10-17
"Oita",NA,2021,2021-10-24
"Oita",NA,2021,2021-10-31
"Oita",NA,2021,2021-11-07
"Oita",1,2021,2021-11-14
"Oita",NA,2021,2021-11-21
"Oita",NA,2021,2021-11-28
"Oita",1,2021,2021-12-05
"Oita",NA,2021,2021-12-12
"Oita",NA,2021,2021-12-19
"Oita",NA,2021,2021-12-26
"Oita",1,2021,2022-01-02
"Oita",1,2022,2022-01-09
"Oita",6,2022,2022-01-16
"Oita",27,2022,2022-01-23
"Oita",27,2022,2022-01-30
"Oita",7,2022,2022-02-06
"Oita",7,2022,2022-02-13
"Oita",10,2022,2022-02-20
"Oita",9,2022,2022-02-27
"Oita",2,2022,2022-03-06
"Oita",NA,2022,2022-03-13
"Oita",5,2022,2022-03-20
"Oita",3,2022,2022-03-27
"Oita",4,2022,2022-04-03
"Oita",3,2022,2022-04-10
"Oita",2,2022,2022-04-17
"Oita",1,2022,2022-04-24
"Oita",NA,2022,2022-05-01
"Oita",2,2022,2022-05-08
"Oita",5,2022,2022-05-15
"Oita",7,2022,2022-05-22
"Oita",11,2022,2022-05-29
"Oita",9,2022,2022-06-05
"Oita",14,2022,2022-06-12
"Oita",22,2022,2022-06-19
"Oita",20,2022,2022-06-26
"Oita",59,2022,2022-07-03
"Oita",107,2022,2022-07-10
"Oita",166,2022,2022-07-17
"Oita",184,2022,2022-07-24
"Oita",186,2022,2022-07-31
"Oita",161,2022,2022-08-07
"Oita",158,2022,2022-08-14
"Oita",97,2022,2022-08-21
"Oita",97,2022,2022-08-28
"Oita",93,2022,2022-09-04
"Oita",87,2022,2022-09-11
"Oita",83,2022,2022-09-18
"Oita",114,2022,2022-09-25
"Oita",55,2022,2022-10-02
"Oita",38,2022,2022-10-09
"Oita",41,2022,2022-10-16
"Oita",19,2022,2022-10-23
"Oita",15,2022,2022-10-30
"Oita",15,2022,2022-11-06
"Oita",14,2022,2022-11-13
"Oita",17,2022,2022-11-20
"Oita",8,2022,2022-11-27
"Oita",2,2022,2022-12-04
"Oita",10,2022,2022-12-11
"Oita",5,2022,2022-12-18
"Oita",6,2022,2022-12-25
"Oita",3,2022,2023-01-01
"Oita",2,2023,2023-01-08
"Oita",NA,2023,2023-01-15
"Oita",4,2023,2023-01-22
"Oita",2,2023,2023-01-29
"Oita",2,2023,2023-02-05
"Oita",1,2023,2023-02-12
"Oita",1,2023,2023-02-19
"Oita",1,2023,2023-02-26
"Oita",NA,2023,2023-03-05
"Oita",NA,2023,2023-03-12
"Oita",2,2023,2023-03-19
"Oita",9,2023,2023-03-26
"Oita",5,2023,2023-04-02
"Oita",8,2023,2023-04-09
"Oita",39,2023,2023-04-16
"Oita",20,2023,2023-04-23
"Oita",36,2023,2023-04-30
"Oita",58,2023,2023-05-07
"Oita",52,2023,2023-05-14
"Oita",60,2023,2023-05-21
"Oita",78,2023,2023-05-28
"Oita",116,2023,2023-06-04
"Oita",151,2023,2023-06-11
"Oita",242,2023,2023-06-18
"Oita",277,2023,2023-06-25
"Oita",269,2023,2023-07-02
"Oita",369,2023,2023-07-09
"Oita",298,2023,2023-07-16
"Oita",217,2023,2023-07-23
"Oita",147,2023,2023-07-30
"Oita",124,2023,2023-08-06
"Oita",76,2023,2023-08-13
"Oita",53,2023,2023-08-20
"Oita",39,2023,2023-08-27
"Oita",38,2023,2023-09-03
"Oita",31,2023,2023-09-10
"Oita",17,2023,2023-09-17
"Oita",12,2023,2023-09-24
"Oita",5,2023,2023-10-01
"Oita",5,2023,2023-10-08
"Oita",2,2023,2023-10-15
"Oita",5,2023,2023-10-22
"Oita",4,2023,2023-10-29
"Oita",1,2023,2023-11-05
"Oita",1,2023,2023-11-12
"Oita",NA,2023,2023-11-19
"Oita",1,2023,2023-11-26
"Oita",6,2023,2023-12-03
"Oita",NA,2023,2023-12-10
"Oita",4,2023,2023-12-17
"Oita",1,2023,2023-12-24
"Oita",3,2023,2023-12-31
"Oita",3,2024,2024-01-07
"Oita",NA,2024,2024-01-14
"Oita",NA,2024,2024-01-21
"Oita",NA,2024,2024-01-28
"Oita",1,2024,2024-02-04
"Oita",3,2024,2024-02-11
"Oita",2,2024,2024-02-18
"Oita",3,2024,2024-02-25
"Oita",3,2024,2024-03-03
"Oita",7,2024,2024-03-10
"Oita",3,2024,2024-03-17
"Oita",1,2024,2024-03-24
"Oita",NA,2024,2024-03-31
"Oita",2,2024,2024-04-07
"Oita",11,2024,2024-04-14
"Oita",28,2024,2024-04-21
"Oita",36,2024,2024-04-28
"Oita",37,2024,2024-05-05
"Oita",41,2024,2024-05-12
"Oita",40,2024,2024-05-19
"Oita",40,2024,2024-05-26
"Oita",35,2024,2024-06-02
"Oita",52,2024,2024-06-09
"Oita",37,2024,2024-06-16
"Oita",57,2024,2024-06-23
"Oita",71,2024,2024-06-30
"Oita",78,2024,2024-07-07
"Oita",108,2024,2024-07-14
"Oita",143,2024,2024-07-21
"Oita",168,2024,2024-07-28
"Oita",223,2024,2024-08-04
"Oita",151,2024,2024-08-11
"Oita",75,2024,2024-08-18
"Oita",50,2024,2024-08-25
"Oita",44,2024,2024-09-01
"Oita",56,2024,2024-09-08
"Oita",46,2024,2024-09-15
"Oita",33,2024,2024-09-22
"Oita",21,2024,2024-09-29
"Oita",17,2024,2024-10-06
"Oita",20,2024,2024-10-13
"Oita",11,2024,2024-10-20
"Oita",13,2024,2024-10-27
"Oita",16,2024,2024-11-03
"Oita",14,2024,2024-11-10
"Oita",5,2024,2024-11-17
"Oita",14,2024,2024-11-24
"Oita",4,2024,2024-12-01
"Oita",7,2024,2024-12-08
"Oita",9,2024,2024-12-15
"Oita",5,2024,2024-12-22
"Oita",2,2024,2024-12-29
"Oita",4,2025,2025-01-05
"Oita",4,2025,2025-01-12
"Oita",8,2025,2025-01-19
"Oita",5,2025,2025-01-26
"Oita",20,2025,2025-02-02
"Oita",30,2025,2025-02-09
"Oita",50,2025,2025-02-16
"Oita",73,2025,2025-02-23
"Oita",68,2025,2025-03-02
"Oita",103,2025,2025-03-09
"Oita",114,2025,2025-03-16
"Oita",71,2025,2025-03-23
"Oita",83,2025,2025-03-30
"Oita",52,2025,2025-04-06
"Oita",26,2025,2025-04-13
"Oita",47,2025,2025-04-20
"Oita",24,2025,2025-04-27
"Oita",14,2025,2025-05-04
"Oita",18,2025,2025-05-11
"Oita",10,2025,2025-05-18
"Oita",6,2025,2025-05-25
"Oita",4,2025,2025-06-01
"Oita",10,2025,2025-06-08
"Oita",8,2025,2025-06-15
"Oita",5,2025,2025-06-22
"Oita",10,2025,2025-06-29
"Oita",14,2025,2025-07-06
"Oita",2,2025,2025-07-13
"Oita",8,2025,2025-07-20
"Oita",6,2025,2025-07-27
"Oita",8,2025,2025-08-03
"Oita",15,2025,2025-08-10
"Oita",19,2025,2025-08-17
"Oita",36,2025,2025-08-24
"Oita",73,2025,2025-08-31
"Oita",85,2025,2025-09-07
"Oita",87,2025,2025-09-14
"Oita",105,2025,2025-09-21
"Oita",122,2025,2025-09-28
"Oita",176,2025,2025-10-05
"Oita",151,2025,2025-10-12
"Oita",92,2025,2025-10-19
"Oita",60,2025,2025-10-26
"Oita",47,2025,2025-11-02
"Oita",31,2025,2025-11-09
"Oita",39,2025,2025-11-16
"Oita",16,2025,2025-11-23
"Oita",4,2025,2025-11-30
"Oita",9,2025,2025-12-07
"Oita",5,2025,2025-12-14
"Oita",6,2025,2025-12-21
"Oita",6,2025,2025-12-28
"Oita",10,2026,2026-01-04
"Oita",10,2026,2026-01-11
"Oita",17,2026,2026-01-18
"Oita",13,2026,2026-01-25
"Oita",22,2026,2026-02-01
"Oita",23,2026,2026-02-08
"Oita",27,2026,2026-02-15
"Oita",24,2026,2026-02-22
"Oita",12,2026,2026-03-01
"Oita",13,2026,2026-03-08
"Oita",17,2026,2026-03-15
"Oita",12,2026,2026-03-22
"Oita",14,2026,2026-03-29
"Oita",7,2026,2026-04-05
"Oita",12,2026,2026-04-12
"Oita",24,2026,2026-04-19
"Oita",17,2026,2026-04-26
"Oita",14,2026,2026-05-03
"Oita",20,2026,2026-05-10
"Oita",24,2026,2026-05-17
"Okayama",16,2015,2015-01-04
"Okayama",45,2015,2015-01-11
"Okayama",21,2015,2015-01-18
"Okayama",26,2015,2015-01-25
"Okayama",31,2015,2015-02-01
"Okayama",30,2015,2015-02-08
"Okayama",16,2015,2015-02-15
"Okayama",14,2015,2015-02-22
"Okayama",10,2015,2015-03-01
"Okayama",3,2015,2015-03-08
"Okayama",9,2015,2015-03-15
"Okayama",4,2015,2015-03-22
"Okayama",8,2015,2015-03-29
"Okayama",4,2015,2015-04-05
"Okayama",4,2015,2015-04-12
"Okayama",5,2015,2015-04-19
"Okayama",7,2015,2015-04-26
"Okayama",4,2015,2015-05-03
"Okayama",4,2015,2015-05-10
"Okayama",1,2015,2015-05-17
"Okayama",5,2015,2015-05-24
"Okayama",3,2015,2015-05-31
"Okayama",NA,2015,2015-06-07
"Okayama",1,2015,2015-06-14
"Okayama",NA,2015,2015-06-21
"Okayama",2,2015,2015-06-28
"Okayama",3,2015,2015-07-05
"Okayama",5,2015,2015-07-12
"Okayama",2,2015,2015-07-19
"Okayama",2,2015,2015-07-26
"Okayama",1,2015,2015-08-02
"Okayama",5,2015,2015-08-09
"Okayama",6,2015,2015-08-16
"Okayama",14,2015,2015-08-23
"Okayama",21,2015,2015-08-30
"Okayama",36,2015,2015-09-06
"Okayama",39,2015,2015-09-13
"Okayama",42,2015,2015-09-20
"Okayama",37,2015,2015-09-27
"Okayama",34,2015,2015-10-04
"Okayama",36,2015,2015-10-11
"Okayama",34,2015,2015-10-18
"Okayama",40,2015,2015-10-25
"Okayama",52,2015,2015-11-01
"Okayama",43,2015,2015-11-08
"Okayama",50,2015,2015-11-15
"Okayama",50,2015,2015-11-22
"Okayama",62,2015,2015-11-29
"Okayama",64,2015,2015-12-06
"Okayama",80,2015,2015-12-13
"Okayama",103,2015,2015-12-20
"Okayama",75,2015,2015-12-27
"Okayama",50,2015,2016-01-03
"Okayama",66,2016,2016-01-10
"Okayama",24,2016,2016-01-17
"Okayama",37,2016,2016-01-24
"Okayama",16,2016,2016-01-31
"Okayama",13,2016,2016-02-07
"Okayama",15,2016,2016-02-14
"Okayama",17,2016,2016-02-21
"Okayama",22,2016,2016-02-28
"Okayama",16,2016,2016-03-06
"Okayama",12,2016,2016-03-13
"Okayama",8,2016,2016-03-20
"Okayama",9,2016,2016-03-27
"Okayama",3,2016,2016-04-03
"Okayama",5,2016,2016-04-10
"Okayama",5,2016,2016-04-17
"Okayama",6,2016,2016-04-24
"Okayama",4,2016,2016-05-01
"Okayama",6,2016,2016-05-08
"Okayama",2,2016,2016-05-15
"Okayama",4,2016,2016-05-22
"Okayama",3,2016,2016-05-29
"Okayama",3,2016,2016-06-05
"Okayama",1,2016,2016-06-12
"Okayama",1,2016,2016-06-19
"Okayama",2,2016,2016-06-26
"Okayama",NA,2016,2016-07-03
"Okayama",4,2016,2016-07-10
"Okayama",3,2016,2016-07-17
"Okayama",1,2016,2016-07-24
"Okayama",NA,2016,2016-07-31
"Okayama",NA,2016,2016-08-07
"Okayama",NA,2016,2016-08-14
"Okayama",9,2016,2016-08-21
"Okayama",8,2016,2016-08-28
"Okayama",13,2016,2016-09-04
"Okayama",29,2016,2016-09-11
"Okayama",38,2016,2016-09-18
"Okayama",46,2016,2016-09-25
"Okayama",64,2016,2016-10-02
"Okayama",106,2016,2016-10-09
"Okayama",127,2016,2016-10-16
"Okayama",93,2016,2016-10-23
"Okayama",70,2016,2016-10-30
"Okayama",56,2016,2016-11-06
"Okayama",54,2016,2016-11-13
"Okayama",41,2016,2016-11-20
"Okayama",34,2016,2016-11-27
"Okayama",48,2016,2016-12-04
"Okayama",25,2016,2016-12-11
"Okayama",26,2016,2016-12-18
"Okayama",34,2016,2016-12-25
"Okayama",32,2016,2017-01-01
"Okayama",17,2017,2017-01-08
"Okayama",25,2017,2017-01-15
"Okayama",14,2017,2017-01-22
"Okayama",24,2017,2017-01-29
"Okayama",20,2017,2017-02-05
"Okayama",12,2017,2017-02-12
"Okayama",8,2017,2017-02-19
"Okayama",10,2017,2017-02-26
"Okayama",1,2017,2017-03-05
"Okayama",7,2017,2017-03-12
"Okayama",7,2017,2017-03-19
"Okayama",3,2017,2017-03-26
"Okayama",1,2017,2017-04-02
"Okayama",2,2017,2017-04-09
"Okayama",10,2017,2017-04-16
"Okayama",3,2017,2017-04-23
"Okayama",3,2017,2017-04-30
"Okayama",3,2017,2017-05-07
"Okayama",2,2017,2017-05-14
"Okayama",1,2017,2017-05-21
"Okayama",4,2017,2017-05-28
"Okayama",2,2017,2017-06-04
"Okayama",3,2017,2017-06-11
"Okayama",2,2017,2017-06-18
"Okayama",3,2017,2017-06-25
"Okayama",3,2017,2017-07-02
"Okayama",NA,2017,2017-07-09
"Okayama",NA,2017,2017-07-16
"Okayama",NA,2017,2017-07-23
"Okayama",1,2017,2017-07-30
"Okayama",2,2017,2017-08-06
"Okayama",3,2017,2017-08-13
"Okayama",39,2017,2017-08-20
"Okayama",32,2017,2017-08-27
"Okayama",92,2017,2017-09-03
"Okayama",106,2017,2017-09-10
"Okayama",153,2017,2017-09-17
"Okayama",131,2017,2017-09-24
"Okayama",115,2017,2017-10-01
"Okayama",130,2017,2017-10-08
"Okayama",111,2017,2017-10-15
"Okayama",103,2017,2017-10-22
"Okayama",94,2017,2017-10-29
"Okayama",75,2017,2017-11-05
"Okayama",84,2017,2017-11-12
"Okayama",44,2017,2017-11-19
"Okayama",37,2017,2017-11-26
"Okayama",33,2017,2017-12-03
"Okayama",41,2017,2017-12-10
"Okayama",21,2017,2017-12-17
"Okayama",15,2017,2017-12-24
"Okayama",22,2017,2017-12-31
"Okayama",14,2018,2018-01-07
"Okayama",16,2018,2018-01-14
"Okayama",13,2018,2018-01-21
"Okayama",17,2018,2018-01-28
"Okayama",12,2018,2018-02-04
"Okayama",4,2018,2018-02-11
"Okayama",12,2018,2018-02-18
"Okayama",4,2018,2018-02-25
"Okayama",3,2018,2018-03-04
"Okayama",8,2018,2018-03-11
"Okayama",6,2018,2018-03-18
"Okayama",2,2018,2018-03-25
"Okayama",2,2018,2018-04-01
"Okayama",3,2018,2018-04-08
"Okayama",4,2018,2018-04-15
"Okayama",4,2018,2018-04-22
"Okayama",3,2018,2018-04-29
"Okayama",1,2018,2018-05-06
"Okayama",2,2018,2018-05-13
"Okayama",3,2018,2018-05-20
"Okayama",9,2018,2018-05-27
"Okayama",4,2018,2018-06-03
"Okayama",4,2018,2018-06-10
"Okayama",5,2018,2018-06-17
"Okayama",6,2018,2018-06-24
"Okayama",4,2018,2018-07-01
"Okayama",2,2018,2018-07-08
"Okayama",11,2018,2018-07-15
"Okayama",13,2018,2018-07-22
"Okayama",21,2018,2018-07-29
"Okayama",57,2018,2018-08-05
"Okayama",51,2018,2018-08-12
"Okayama",63,2018,2018-08-19
"Okayama",71,2018,2018-08-26
"Okayama",119,2018,2018-09-02
"Okayama",95,2018,2018-09-09
"Okayama",125,2018,2018-09-16
"Okayama",112,2018,2018-09-23
"Okayama",76,2018,2018-09-30
"Okayama",49,2018,2018-10-07
"Okayama",39,2018,2018-10-14
"Okayama",42,2018,2018-10-21
"Okayama",29,2018,2018-10-28
"Okayama",11,2018,2018-11-04
"Okayama",17,2018,2018-11-11
"Okayama",14,2018,2018-11-18
"Okayama",15,2018,2018-11-25
"Okayama",13,2018,2018-12-02
"Okayama",12,2018,2018-12-09
"Okayama",17,2018,2018-12-16
"Okayama",20,2018,2018-12-23
"Okayama",21,2018,2018-12-30
"Okayama",20,2019,2019-01-06
"Okayama",13,2019,2019-01-13
"Okayama",12,2019,2019-01-20
"Okayama",20,2019,2019-01-27
"Okayama",17,2019,2019-02-03
"Okayama",12,2019,2019-02-10
"Okayama",8,2019,2019-02-17
"Okayama",12,2019,2019-02-24
"Okayama",15,2019,2019-03-03
"Okayama",10,2019,2019-03-10
"Okayama",16,2019,2019-03-17
"Okayama",20,2019,2019-03-24
"Okayama",19,2019,2019-03-31
"Okayama",10,2019,2019-04-07
"Okayama",13,2019,2019-04-14
"Okayama",16,2019,2019-04-21
"Okayama",12,2019,2019-04-28
"Okayama",8,2019,2019-05-05
"Okayama",8,2019,2019-05-12
"Okayama",6,2019,2019-05-19
"Okayama",4,2019,2019-05-26
"Okayama",5,2019,2019-06-02
"Okayama",1,2019,2019-06-09
"Okayama",1,2019,2019-06-16
"Okayama",NA,2019,2019-06-23
"Okayama",1,2019,2019-06-30
"Okayama",4,2019,2019-07-07
"Okayama",4,2019,2019-07-14
"Okayama",12,2019,2019-07-21
"Okayama",24,2019,2019-07-28
"Okayama",29,2019,2019-08-04
"Okayama",26,2019,2019-08-11
"Okayama",35,2019,2019-08-18
"Okayama",29,2019,2019-08-25
"Okayama",72,2019,2019-09-01
"Okayama",134,2019,2019-09-08
"Okayama",167,2019,2019-09-15
"Okayama",156,2019,2019-09-22
"Okayama",160,2019,2019-09-29
"Okayama",118,2019,2019-10-06
"Okayama",109,2019,2019-10-13
"Okayama",68,2019,2019-10-20
"Okayama",39,2019,2019-10-27
"Okayama",49,2019,2019-11-03
"Okayama",40,2019,2019-11-10
"Okayama",23,2019,2019-11-17
"Okayama",11,2019,2019-11-24
"Okayama",18,2019,2019-12-01
"Okayama",18,2019,2019-12-08
"Okayama",18,2019,2019-12-15
"Okayama",18,2019,2019-12-22
"Okayama",12,2019,2019-12-29
"Okayama",9,2020,2020-01-05
"Okayama",12,2020,2020-01-12
"Okayama",7,2020,2020-01-19
"Okayama",19,2020,2020-01-26
"Okayama",10,2020,2020-02-02
"Okayama",9,2020,2020-02-09
"Okayama",13,2020,2020-02-16
"Okayama",7,2020,2020-02-23
"Okayama",4,2020,2020-03-01
"Okayama",3,2020,2020-03-08
"Okayama",3,2020,2020-03-15
"Okayama",2,2020,2020-03-22
"Okayama",2,2020,2020-03-29
"Okayama",2,2020,2020-04-05
"Okayama",NA,2020,2020-04-12
"Okayama",NA,2020,2020-04-19
"Okayama",1,2020,2020-04-26
"Okayama",2,2020,2020-05-03
"Okayama",1,2020,2020-05-10
"Okayama",NA,2020,2020-05-17
"Okayama",NA,2020,2020-05-24
"Okayama",NA,2020,2020-05-31
"Okayama",NA,2020,2020-06-07
"Okayama",NA,2020,2020-06-14
"Okayama",NA,2020,2020-06-21
"Okayama",NA,2020,2020-06-28
"Okayama",NA,2020,2020-07-05
"Okayama",NA,2020,2020-07-12
"Okayama",20,2020,2020-07-19
"Okayama",NA,2020,2020-07-26
"Okayama",2,2020,2020-08-02
"Okayama",NA,2020,2020-08-09
"Okayama",NA,2020,2020-08-16
"Okayama",NA,2020,2020-08-23
"Okayama",2,2020,2020-08-30
"Okayama",12,2020,2020-09-06
"Okayama",4,2020,2020-09-13
"Okayama",4,2020,2020-09-20
"Okayama",1,2020,2020-09-27
"Okayama",6,2020,2020-10-04
"Okayama",7,2020,2020-10-11
"Okayama",3,2020,2020-10-18
"Okayama",NA,2020,2020-10-25
"Okayama",NA,2020,2020-11-01
"Okayama",2,2020,2020-11-08
"Okayama",1,2020,2020-11-15
"Okayama",2,2020,2020-11-22
"Okayama",NA,2020,2020-11-29
"Okayama",NA,2020,2020-12-06
"Okayama",NA,2020,2020-12-13
"Okayama",1,2020,2020-12-20
"Okayama",6,2020,2020-12-27
"Okayama",1,2020,2021-01-03
"Okayama",NA,2021,2021-01-10
"Okayama",1,2021,2021-01-24
"Okayama",NA,2021,2021-01-31
"Okayama",2,2021,2021-02-07
"Okayama",NA,2021,2021-02-14
"Okayama",1,2021,2021-02-21
"Okayama",NA,2021,2021-02-28
"Okayama",1,2021,2021-03-07
"Okayama",NA,2021,2021-03-21
"Okayama",NA,2021,2021-03-28
"Okayama",NA,2021,2021-04-04
"Okayama",1,2021,2021-04-11
"Okayama",8,2021,2021-04-18
"Okayama",12,2021,2021-04-25
"Okayama",16,2021,2021-05-02
"Okayama",8,2021,2021-05-09
"Okayama",21,2021,2021-05-16
"Okayama",38,2021,2021-05-23
"Okayama",67,2021,2021-05-30
"Okayama",56,2021,2021-06-06
"Okayama",58,2021,2021-06-13
"Okayama",80,2021,2021-06-20
"Okayama",77,2021,2021-06-27
"Okayama",109,2021,2021-07-04
"Okayama",178,2021,2021-07-11
"Okayama",245,2021,2021-07-18
"Okayama",238,2021,2021-07-25
"Okayama",197,2021,2021-08-01
"Okayama",117,2021,2021-08-15
"Okayama",105,2021,2021-08-22
"Okayama",111,2021,2021-08-29
"Okayama",80,2021,2021-09-05
"Okayama",44,2021,2021-09-12
"Okayama",26,2021,2021-09-19
"Okayama",16,2021,2021-09-26
"Okayama",4,2021,2021-10-03
"Okayama",3,2021,2021-10-10
"Okayama",3,2021,2021-10-17
"Okayama",1,2021,2021-10-24
"Okayama",1,2021,2021-10-31
"Okayama",1,2021,2021-11-07
"Okayama",NA,2021,2021-11-14
"Okayama",5,2021,2021-11-21
"Okayama",8,2021,2021-11-28
"Okayama",6,2021,2021-12-05
"Okayama",6,2021,2021-12-12
"Okayama",3,2021,2021-12-19
"Okayama",10,2021,2021-12-26
"Okayama",3,2021,2022-01-02
"Okayama",10,2022,2022-01-09
"Okayama",NA,2022,2022-01-16
"Okayama",6,2022,2022-01-23
"Okayama",23,2022,2022-01-30
"Okayama",13,2022,2022-02-06
"Okayama",3,2022,2022-02-13
"Okayama",15,2022,2022-02-20
"Okayama",13,2022,2022-02-27
"Okayama",8,2022,2022-03-06
"Okayama",2,2022,2022-03-13
"Okayama",6,2022,2022-03-20
"Okayama",1,2022,2022-03-27
"Okayama",2,2022,2022-04-03
"Okayama",1,2022,2022-04-10
"Okayama",NA,2022,2022-04-17
"Okayama",2,2022,2022-04-24
"Okayama",1,2022,2022-05-01
"Okayama",2,2022,2022-05-08
"Okayama",2,2022,2022-05-15
"Okayama",8,2022,2022-05-22
"Okayama",4,2022,2022-05-29
"Okayama",3,2022,2022-06-05
"Okayama",2,2022,2022-06-12
"Okayama",3,2022,2022-06-19
"Okayama",7,2022,2022-06-26
"Okayama",5,2022,2022-07-03
"Okayama",11,2022,2022-07-10
"Okayama",44,2022,2022-07-17
"Okayama",44,2022,2022-07-24
"Okayama",64,2022,2022-07-31
"Okayama",96,2022,2022-08-07
"Okayama",103,2022,2022-08-14
"Okayama",62,2022,2022-08-21
"Okayama",76,2022,2022-08-28
"Okayama",69,2022,2022-09-04
"Okayama",73,2022,2022-09-11
"Okayama",79,2022,2022-09-18
"Okayama",56,2022,2022-09-25
"Okayama",48,2022,2022-10-02
"Okayama",36,2022,2022-10-09
"Okayama",40,2022,2022-10-16
"Okayama",38,2022,2022-10-23
"Okayama",42,2022,2022-10-30
"Okayama",26,2022,2022-11-06
"Okayama",35,2022,2022-11-13
"Okayama",42,2022,2022-11-20
"Okayama",27,2022,2022-11-27
"Okayama",32,2022,2022-12-04
"Okayama",15,2022,2022-12-11
"Okayama",8,2022,2022-12-18
"Okayama",12,2022,2022-12-25
"Okayama",6,2022,2023-01-01
"Okayama",9,2023,2023-01-08
"Okayama",20,2023,2023-01-15
"Okayama",19,2023,2023-01-22
"Okayama",16,2023,2023-01-29
"Okayama",46,2023,2023-02-05
"Okayama",12,2023,2023-02-12
"Okayama",8,2023,2023-02-19
