"","Date","Prefecture","relative.humidity","wind.speed","tavg","PM25","PM10","cases"
"2423",2024-11-24,"Mie",72.14285714,3,9.757142857,11.12360494,16.89987611,15
"2424",2024-12-01,"Mie",71.42857143,3.385714286,9.528571429,10.84254454,16.06400058,14
"2425",2024-12-08,"Mie",66.28571429,3.2,8.057142857,10.52394437,15.36815267,12
"2426",2024-12-15,"Mie",75,2.457142857,5.028571429,9.065902823,13.34019537,13
"2427",2024-12-22,"Mie",70.57142857,3.128571429,4.414285714,10.40389327,15.73503773,21
"2428",2024-12-29,"Mie",63.28571429,3.714285714,5.257142857,10.51433416,15.44121819,21
"2429",2025-01-05,"Mie",71.14285714,2.828571429,4.057142857,13.85478756,19.52392307,8
"2430",2025-01-12,"Mie",68.57142857,3.514285714,2.671428571,10.85025471,16.01621855,32
"2431",2025-01-19,"Mie",69.28571429,2.714285714,3.485714286,12.20589276,17.58784861,22
"2432",2025-01-26,"Mie",73.71428571,2.042857143,4.528571429,15.77079795,22.25342848,81
"2433",2025-02-02,"Mie",69.14285714,3.185714286,4.242857143,19.14470716,27.17131912,58
"2434",2025-02-09,"Mie",59.71428571,5.257142857,1.685714286,15.30587947,23.02499696,59
"2435",2025-02-16,"Mie",67.28571429,3.1,4.128571429,14.04732445,19.73625844,83
"2436",2025-02-23,"Mie",73.14285714,3.585714286,1.885714286,12.3203464,18.51970738,116
"2437",2025-03-02,"Mie",72.85714286,2.357142857,6.8,18.90813583,26.27344971,99
"2438",2025-03-09,"Mie",77.14285714,3.057142857,5.442857143,12.01805381,18.01692776,93
"2439",2025-03-16,"Mie",76.14285714,2.342857143,8.471428571,17.57955383,24.74554388,102
"2440",2025-03-23,"Mie",65.42857143,3.5,7.471428571,19.05224575,27.26031336,89
"2441",2025-03-30,"Mie",64.71428571,2.842857143,12.17142857,21.47917469,30.06425398,79
"2442",2025-04-06,"Mie",67.28571429,2.7,9.828571429,18.63584807,26.23015958,69
"2443",2025-04-13,"Mie",68.42857143,2.628571429,13.3,24.62177912,33.21735139,60
"2444",2025-04-20,"Mie",68.14285714,2.557142857,15.38571429,23.47648102,32.86517252,62
"2445",2025-04-27,"Mie",64,3.042857143,15.92857143,18.85140067,26.24125658,53
"2446",2025-05-04,"Mie",65.57142857,2.985714286,14.97142857,20.79675445,28.58546447,32
"2447",2025-05-11,"Mie",70.42857143,2.757142857,16.51428571,20.82789679,29.17321946,14
"2448",2025-05-18,"Mie",74.14285714,2.071428571,19.58571429,17.9309384,24.67432616,14
"2449",2025-05-25,"Mie",75.14285714,2.671428571,20.54285714,13.72482884,19.33682932,14
"2450",2025-06-01,"Mie",74.14285714,2.914285714,17.84285714,20.10654385,28.14110346,14
"2451",2025-06-08,"Mie",71.85714286,2.042857143,20.5,16.26521465,22.73627974,14
"2452",2025-06-15,"Mie",85.28571429,1.828571429,21.51428571,14.54892466,20.24925456,9
"2453",2025-06-22,"Mie",69.57142857,2.057142857,27.42857143,12.56579157,17.59395886,13
"2454",2025-06-29,"Mie",80.57142857,1.914285714,25.67142857,11.15848276,15.71034608,18
"2455",2025-07-06,"Mie",70.28571429,2.228571429,28.98571429,18.19905921,25.20841566,17
"2456",2025-07-13,"Mie",70.28571429,2.457142857,28.81428571,18.03799073,25.35200088,20
"2457",2025-07-20,"Mie",77.28571429,2.528571429,27.27142857,9.542345234,14.81829126,31
"2458",2025-07-27,"Mie",70.85714286,1.842857143,29.34285714,8.727655813,12.64004573,24
"2459",2025-08-03,"Mie",64.57142857,2.085714286,29.72857143,10.78346905,15.46206587,45
"2460",2025-08-10,"Mie",72,2.4,28.72857143,13.55213189,19.57138499,52
"2461",2025-08-17,"Mie",79.14285714,1.814285714,28.04285714,12.18799112,17.56001706,20
"2462",2025-08-24,"Mie",67.28571429,1.942857143,29.8,11.95539645,17.11981535,51
"2463",2025-08-31,"Mie",69.85714286,1.814285714,29.24285714,11.85003825,16.77772085,95
"2464",2025-09-07,"Mie",71,1.971428571,28.27142857,6.839451054,8.701373386,121
"2465",2025-09-14,"Mie",79.42857143,1.828571429,27.35714286,8.395350946,9.919643578,85
"2466",2025-09-21,"Mie",75.42857143,2.228571429,26.27142857,10.67775865,12.52299708,91
"2467",2025-09-28,"Mie",70.42857143,2.2,23.24285714,8.175813413,10.7301034,58
"2468",2025-10-05,"Mie",82,1.685714286,21.65714286,8.321930421,10.47753444,67
"2469",2025-10-12,"Mie",76.28571429,2.285714286,22.22857143,8.219835791,10.49884504,67
"2470",2025-10-19,"Mie",82,1.957142857,21.35714286,5.496135252,7.427699808,87
"2471",2025-10-26,"Mie",81.71428571,1.842857143,15.51428571,6.989901342,8.43428537,100
"2472",2025-11-02,"Mie",76.85714286,2.485714286,13.25714286,7.175023474,8.979126811,80
"2473",2025-11-09,"Mie",79.14285714,1.9,12.58571429,11.06667972,13.41774074,66
"2474",2025-11-16,"Mie",75.14285714,2.042857143,11.21428571,9.877998988,13.31416288,73
"2475",2025-11-23,"Mie",72.57142857,2.3,8.9,7.373058794,8.745336972,50
"2476",2025-11-30,"Mie",77.85714286,2.1,9.3,10.21888945,12.41585919,43
"2477",2025-12-07,"Mie",69.71428571,2.742857143,7.528571429,7.686193234,9.33800624,55
"2478",2025-12-14,"Mie",73.14285714,2.671428571,6.714285714,7.170455444,8.379311031,44
"2479",2025-12-21,"Mie",82,2.128571429,7.542857143,7.828892228,8.978384532,47
"2480",2025-12-28,"Mie",81.28571429,2.571428571,5.814285714,6.798036897,8.151430942,35
"2481",2026-01-04,"Mie",73,2.066666667,5.866666667,5.847157025,7.046283047,13
"2482",2026-01-11,"Mie",67,3.628571429,3.785714286,8.438522216,10.15274321,34
"2483",2026-01-18,"Mie",65.57142857,2.6,4.614285714,11.40643395,13.77696808,43
"2484",2026-01-25,"Mie",63.57142857,4.128571429,2.371428571,8.391720971,10.75698277,46
"2485",2024-01-07,"Miyagi",66.28571429,3.328571429,5.857142857,10.18250195,14.72723876,2
"2486",2024-01-14,"Miyagi",60.71428571,3.2,3.085714286,8.581291402,12.95237914,2
"2487",2024-01-21,"Miyagi",66.85714286,3.928571429,4.071428571,9.120773233,14.36382564,4
"2488",2024-01-28,"Miyagi",71.28571429,3.928571429,3.671428571,7.935383812,13.13490868,4
"2489",2024-02-04,"Miyagi",57.28571429,3.328571429,3.885714286,7.234172834,10.80456159,9
"2490",2024-02-11,"Miyagi",66,2.885714286,2.685714286,7.377985814,10.70686767,6
"2491",2024-02-18,"Miyagi",56.85714286,3.128571429,7.628571429,11.52904864,16.78581338,9
"2492",2024-02-25,"Miyagi",74.57142857,3.957142857,4.257142857,10.42122134,15.81577931,13
"2493",2024-03-03,"Miyagi",63.42857143,4.814285714,4.428571429,12.89181223,19.32068322,5
"2494",2024-03-10,"Miyagi",68.42857143,3.585714286,2.528571429,14.61219361,21.11799198,21
"2495",2024-03-17,"Miyagi",54.28571429,4.285714286,7.871428571,23.90432401,35.12125389,19
"2496",2024-03-24,"Miyagi",59.85714286,4.614285714,4.942857143,15.07684484,21.97944366,29
"2497",2024-03-31,"Miyagi",63.28571429,3.757142857,9.771428571,20.13838807,27.56131407,44
"2498",2024-04-07,"Miyagi",56.57142857,3.371428571,11.72857143,20.46610473,28.87750603,33
"2499",2024-04-14,"Miyagi",71.42857143,3.285714286,13.7,12.83505969,18.38493158,39
"2500",2024-04-21,"Miyagi",59.28571429,3.5,16.1,29.9411888,38.7026686,69
"2501",2024-04-28,"Miyagi",75.85714286,3.128571429,16.65714286,15.0341409,21.10776416,52
"2502",2024-05-05,"Miyagi",62.71428571,2.757142857,17.27142857,17.9746597,24.44135989,46
"2503",2024-05-12,"Miyagi",62.85714286,3.885714286,17.55714286,14.56729046,21.54027444,46
"2504",2024-05-19,"Miyagi",70.28571429,2.914285714,17.38571429,12.98196697,18.61895985,52
"2505",2024-05-26,"Miyagi",64.85714286,3.4,18.3,14.43130934,19.93069406,75
"2506",2024-06-02,"Miyagi",81.14285714,2.971428571,18.11428571,12.97937355,18.4631756,71
"2507",2024-06-09,"Miyagi",77.42857143,3.685714286,18.64285714,10.29499881,14.84080286,106
"2508",2024-06-16,"Miyagi",79.28571429,2.728571429,22.48571429,15.3011351,21.24456966,112
"2509",2024-06-23,"Miyagi",70,2.9,23.28571429,16.04255051,22.19987525,85
"2510",2024-06-30,"Miyagi",75.85714286,2.528571429,23.14285714,15.2489715,21.10106606,71
"2511",2024-07-07,"Miyagi",71,2.528571429,26.04285714,12.44350685,17.8218184,92
"2512",2024-07-14,"Miyagi",87.28571429,2.1,24.14285714,12.90099155,18.24523301,83
"2513",2024-07-21,"Miyagi",83.71428571,2.085714286,25.38571429,13.47072005,19.01071093,173
"2514",2024-07-28,"Miyagi",76.42857143,2.3,27.74285714,10.98633605,15.64959769,207
"2515",2024-08-04,"Miyagi",74.71428571,2.757142857,28.1,8.613154696,12.53763239,129
"2516",2024-08-11,"Miyagi",76.71428571,3.342857143,28.08571429,10.02064502,15.26211763,97
"2517",2024-08-18,"Miyagi",85.71428571,3.371428571,27.84285714,8.331898299,12.40686283,27
"2518",2024-08-25,"Miyagi",84.14285714,2.728571429,27.12857143,10.62884487,15.22995508,61
"2519",2024-09-01,"Miyagi",87.71428571,3.128571429,26.68571429,8.322368766,12.79765441,69
"2520",2024-09-08,"Miyagi",79.71428571,2.414285714,25.14285714,8.281439883,11.74305697,87
"2521",2024-09-15,"Miyagi",85.57142857,2.128571429,25.94285714,9.266156158,13.17923435,84
"2522",2024-09-22,"Miyagi",85,2.7,22.35714286,7.001933967,10.20767514,47
"2523",2024-09-29,"Miyagi",79.42857143,2.814285714,20.74285714,8.668392489,13.00115074,34
"2524",2024-10-06,"Miyagi",80.71428571,2.514285714,20.55714286,7.869498019,11.64657693,40
"2525",2024-10-13,"Miyagi",78.28571429,3.1,17.44285714,10.85750427,15.8688394,32
"2526",2024-10-20,"Miyagi",73.42857143,3.142857143,18.45714286,8.675110499,12.62090305,34
"2527",2024-10-27,"Miyagi",72.85714286,2.842857143,17.74285714,11.90752284,17.48550705,33
"2528",2024-11-03,"Miyagi",72.71428571,3.014285714,14.67142857,8.32146217,12.01084272,20
"2529",2024-11-10,"Miyagi",69.85714286,2.871428571,11.35714286,8.931627231,13.05591929,6
"2530",2024-11-17,"Miyagi",70.42857143,2.842857143,13.64285714,9.79960835,13.91561664,12
"2531",2024-11-24,"Miyagi",67.14285714,3.014285714,7.742857143,7.487340414,11.46576956,0
"2532",2024-12-01,"Miyagi",67.42857143,3.057142857,8.928571429,7.236579618,11.36408721,8
"2533",2024-12-08,"Miyagi",75,2.671428571,6.357142857,7.076512107,10.85295458,6
"2534",2024-12-15,"Miyagi",67.28571429,3.114285714,4.314285714,7.6739002,12.03891892,14
"2535",2024-12-22,"Miyagi",67.14285714,3.114285714,3.271428571,6.654538822,10.31901508,9
"2536",2024-12-29,"Miyagi",67.71428571,3.057142857,2.642857143,8.429891748,13.39009126,14
"2537",2025-01-05,"Miyagi",64.14285714,2.885714286,3.014285714,8.749958252,13.00139314,5
"2538",2025-01-12,"Miyagi",79.14285714,2.785714286,2.671428571,8.383842877,12.76739426,8
"2539",2025-01-19,"Miyagi",68.71428571,3.014285714,2.685714286,7.727698987,11.67454884,12
"2540",2025-01-26,"Miyagi",66.14285714,3.042857143,4.942857143,12.55557584,17.89989503,25
"2541",2025-02-02,"Miyagi",63.85714286,3.457142857,2.757142857,10.85291291,16.17610661,14
"2542",2025-02-09,"Miyagi",73.28571429,3.5,1.057142857,11.3969857,18.34534839,41
"2543",2025-02-16,"Miyagi",55.57142857,4.257142857,4.028571429,11.53677573,16.98786404,32
"2544",2025-02-23,"Miyagi",64,3.728571429,1.128571429,9.495430831,14.88812528,67
"2545",2025-03-02,"Miyagi",53.57142857,3.285714286,6.728571429,18.39206944,26.00140569,45
